applicant_id,applicant_name,ssn,email,street_address,zip,birth_date,region,annual_income,debt_to_income,credit_history_years,delinquencies_2y,employment_years,loan_amount,area_risk_score,collections_flag_post_decision,repaid
APP03108,Ravi Taylor,961-70-1962,ravi.taylor620@example.com,7929 Pine Rd,96035,1998-03-12,rural,46700.0,0.324,8.3,0,2.8,23500.0,65.0,1,0
APP03109,Hiro Hernandez,995-89-6590,hiro.hernandez63@example.com,6471 Hillcrest Way,91742,1980-01-21,metro,46500.0,0.391,10.1,0,15.5,12800.0,43.7,0,1
APP03110,Omar Clark,952-44-4719,omar.clark25@example.com,6822 Elm Dr,90191,1960-04-01,metro,60100.0,0.31,2.5,2,2.6,6900.0,37.2,1,0
APP03111,Emma Brown,951-40-5579,emma.brown466@example.com,2285 Maple Ave,90561,1971-02-20,metro,37100.0,0.481,2.3,0,2.8,23900.0,25.9,0,0
APP03112,Noah Lee,957-49-6077,noah.lee7@example.com,1806 Cedar Ln,91168,1998-11-07,metro,65500.0,0.326,7.8,0,,38000.0,30.8,0,1
APP03113,Emma Patel,941-93-1811,emma.patel879@example.com,164 Oak St,91615,1954-08-28,metro,69900.0,0.411,4.7,0,6.4,3200.0,27.8,0,1
APP03114,Emma Singh,911-68-6165,emma.singh782@example.com,720 Maple Ave,90109,1957-06-23,metro,69400.0,0.413,8.0,1,9.6,33000.0,42.7,0,1
APP03115,Carlos Wilson,940-87-8973,carlos.wilson651@example.com,8202 Hillcrest Way,91217,1993-11-17,metro,62700.0,0.325,9.5,1,10.9,29900.0,25.3,0,1
APP03116,Maria Lee,944-10-2131,maria.lee300@example.com,9056 Maple Ave,91315,1973-12-16,metro,43900.0,0.252,9.2,1,9.8,12600.0,27.0,1,0
APP03117,Sofia Lee,963-85-6201,sofia.lee71@example.com,1732 Maple Ave,91175,1950-04-16,metro,45800.0,0.122,25.4,0,2.6,15500.0,18.6,0,1
APP03118,Daniel Patel,964-40-8201,daniel.patel839@example.com,7656 Hillcrest Way,91388,1969-04-03,metro,54600.0,0.406,8.5,0,4.0,13400.0,21.3,0,0
APP03119,Ravi Kim,987-40-3669,ravi.kim271@example.com,3057 Lakeview Blvd,91632,1987-05-10,metro,47400.0,0.362,9.4,0,2.1,26100.0,28.2,1,0
APP03120,Olivia Taylor,911-91-5444,olivia.taylor237@example.com,1179 Maple Ave,91779,1960-01-04,metro,35400.0,0.192,5.7,1,9.3,26600.0,59.3,1,0
APP03121,Noah Ali,956-21-3671,noah.ali51@example.com,3132 Elm Dr,95989,1988-09-24,rural,59100.0,0.252,9.1,0,3.8,21700.0,68.8,0,1
APP03122,Hiro Ramirez,933-16-2728,hiro.ramirez92@example.com,7657 Hillcrest Way,90938,1962-03-09,metro,133200.0,0.501,8.8,1,2.8,16000.0,49.5,0,1
APP03123,Carlos Lee,971-38-2161,carlos.lee22@example.com,527 Pine Rd,90990,1991-11-06,metro,54000.0,0.587,6.0,0,9.5,23100.0,16.8,1,0
APP03124,Fatima Patel,982-63-5691,fatima.patel163@example.com,8138 Lakeview Blvd,91234,1971-07-19,metro,64700.0,0.17,10.7,0,20.1,22100.0,28.1,0,1
APP03125,Priya Chen,939-45-4704,priya.chen72@example.com,5961 Oak St,90889,1990-08-15,metro,61600.0,0.252,9.2,0,4.1,13100.0,32.1,0,1
APP03126,Kevin Wilson,946-82-5508,kevin.wilson45@example.com,9349 Hillcrest Way,91846,1960-05-30,metro,116600.0,0.179,8.7,0,4.3,27200.0,34.1,0,1
APP03127,Aisha Kim,924-59-7842,aisha.kim165@example.com,1741 Pine Rd,91553,1953-08-20,metro,27300.0,0.075,7.4,1,7.5,15700.0,15.3,1,0
APP03128,Sofia Ali,940-96-3142,sofia.ali531@example.com,5720 Maple Ave,91249,2001-12-17,metro,56900.0,0.249,6.5,0,4.2,2000.0,55.7,0,1
APP03129,Fatima Chen,945-65-2726,fatima.chen300@example.com,6793 Oak St,91681,1985-02-09,metro,97900.0,0.322,16.3,1,7.3,25500.0,35.6,0,1
APP03130,James Chen,987-45-1146,james.chen686@example.com,2634 Elm Dr,90329,1991-07-24,metro,,0.318,12.5,0,5.9,17300.0,26.8,1,0
APP03131,Mateo Patel,930-46-5185,mateo.patel86@example.com,7895 Elm Dr,91973,1975-04-17,metro,116300.0,0.321,14.4,0,,23200.0,19.7,0,1
APP03132,Fatima Lee,915-61-8786,fatima.lee267@example.com,5962 Cedar Ln,96190,1970-07-19,rural,58800.0,0.437,4.4,0,6.6,25400.0,83.3,1,0
APP03133,Alex Ramirez,926-66-6887,alex.ramirez260@example.com,5789 Lakeview Blvd,90540,1987-08-26,metro,61900.0,0.31,19.7,1,8.4,30400.0,30.6,0,1
APP03134,Maria Kim,997-27-5259,maria.kim438@example.com,3243 Hillcrest Way,96037,1956-12-22,rural,90400.0,0.469,1.7,2,6.6,25200.0,67.7,1,0
APP03135,Ravi Hernandez,982-84-8626,ravi.hernandez127@example.com,4208 Elm Dr,96163,1973-09-10,rural,38700.0,0.353,7.3,0,6.4,23200.0,74.9,0,0
APP03136,Chloe Ali,961-89-9052,chloe.ali837@example.com,7782 Lakeview Blvd,90412,1981-05-06,metro,46800.0,0.291,6.8,0,5.8,18600.0,28.4,0,1
APP03137,Olivia Ramirez,917-37-8323,olivia.ramirez887@example.com,4134 Elm Dr,95991,1977-07-25,rural,72300.0,0.282,7.8,0,10.5,24700.0,75.4,0,1
APP03138,Maria Kim,937-49-5015,maria.kim821@example.com,8103 Lakeview Blvd,91105,1971-01-11,metro,38100.0,0.253,12.8,1,2.2,22100.0,32.1,0,1
APP03139,Alex Singh,984-93-2138,alex.singh143@example.com,4545 Elm Dr,90087,1978-03-10,metro,59300.0,0.534,9.8,0,6.0,18500.0,43.4,0,1
APP03140,Alex Taylor,912-79-4732,alex.taylor439@example.com,3976 Cedar Ln,90152,1958-01-12,metro,56500.0,0.229,14.3,0,8.9,18800.0,47.9,0,0
APP03141,Fatima Ramirez,997-89-1167,fatima.ramirez595@example.com,8366 Lakeview Blvd,90167,1991-07-05,metro,70900.0,0.409,4.9,0,9.7,16200.0,48.5,0,1
APP03142,Noah Lopez,963-79-8935,noah.lopez619@example.com,8897 Cedar Ln,90117,1995-06-03,metro,,0.429,7.7,3,2.6,10800.0,26.7,1,0
APP03143,Emma Kim,905-38-8202,emma.kim419@example.com,3292 Cedar Ln,95982,1982-12-18,rural,44900.0,0.298,19.9,1,3.5,24500.0,91.3,0,1
APP03144,Priya Martinez,943-39-3580,priya.martinez260@example.com,8671 Hillcrest Way,91353,1996-02-21,metro,64000.0,0.291,6.0,1,3.4,32000.0,39.8,0,1
APP03145,Emma Smith,967-26-8374,emma.smith152@example.com,6989 Oak St,90160,1982-03-21,metro,93500.0,0.238,8.1,0,10.8,16000.0,46.3,0,1
APP03146,Mateo Taylor,918-65-8539,mateo.taylor548@example.com,7210 Lakeview Blvd,91563,1989-03-14,metro,90400.0,0.198,12.0,2,5.4,33100.0,35.8,0,1
APP03147,Ravi Kim,955-17-6229,ravi.kim681@example.com,4945 Cedar Ln,96121,1991-04-08,rural,116900.0,0.393,10.3,0,4.4,21200.0,69.9,0,1
APP03148,Emma Johnson,975-52-2085,emma.johnson248@example.com,9445 Elm Dr,91084,1975-01-29,metro,45700.0,0.24,12.7,1,,15100.0,23.5,0,1
APP03149,James Clark,981-21-7747,james.clark630@example.com,4475 Cedar Ln,91562,1977-01-06,metro,79200.0,0.096,11.7,1,,29600.0,17.9,0,1
APP03150,Hiro Chen,901-89-5862,hiro.chen843@example.com,3297 Lakeview Blvd,95966,1983-10-20,rural,37800.0,0.346,10.4,1,4.4,29200.0,91.8,1,0
APP03151,Noah Kim,963-85-2884,noah.kim985@example.com,148 Pine Rd,90842,1956-12-25,metro,62100.0,0.527,12.9,1,4.5,10800.0,31.0,1,0
APP03152,Alex Taylor,941-46-7999,alex.taylor980@example.com,2149 Oak St,91553,1962-03-12,metro,,0.401,8.8,0,2.2,13400.0,32.0,0,1
APP03153,Noah Martinez,921-66-7509,noah.martinez632@example.com,1846 Pine Rd,91260,1982-05-23,metro,56100.0,0.251,4.2,0,10.3,16300.0,36.7,0,1
APP03154,Daniel Patel,957-85-6387,daniel.patel186@example.com,3679 Pine Rd,91287,1951-04-21,metro,49100.0,0.385,10.6,0,1.8,19500.0,22.7,0,0
APP03155,Sofia Ramirez,956-75-2574,sofia.ramirez246@example.com,8320 Pine Rd,91277,1972-01-04,metro,82000.0,0.49,19.6,0,7.1,41300.0,38.6,0,1
APP03156,Mateo Hernandez,985-60-1766,mateo.hernandez722@example.com,5820 Maple Ave,90159,1978-01-24,metro,121300.0,0.394,13.4,1,16.3,26300.0,39.8,0,1
APP03157,Ravi Clark,974-46-7311,ravi.clark786@example.com,8296 Oak St,95959,1996-05-30,rural,47400.0,0.533,10.3,1,6.0,21000.0,83.1,1,0
APP03158,Olivia Patel,925-89-4785,olivia.patel887@example.com,7237 Pine Rd,96028,1976-06-12,rural,66700.0,0.209,9.4,1,12.3,17400.0,42.9,0,1
APP03159,Ravi Nguyen,945-76-9919,ravi.nguyen477@example.com,9272 Elm Dr,90845,1990-04-14,metro,74700.0,0.334,7.8,1,1.6,33200.0,50.0,1,0
APP03160,Linh Singh,967-36-8104,linh.singh249@example.com,7952 Oak St,90472,1969-11-08,metro,63400.0,0.243,9.2,0,9.1,24700.0,36.5,0,1
APP03161,Sofia Brown,912-69-7504,sofia.brown992@example.com,6804 Cedar Ln,91933,1971-01-26,metro,37500.0,0.205,3.8,0,,38700.0,39.0,1,0
APP03162,Linh Moore,993-14-2957,linh.moore445@example.com,1821 Cedar Ln,90158,1964-01-20,metro,63900.0,0.256,11.9,0,6.6,17000.0,36.6,0,1
APP03163,Mateo Taylor,994-11-5208,mateo.taylor679@example.com,6219 Pine Rd,91699,1952-01-27,metro,89400.0,0.24,6.3,0,6.4,21200.0,38.4,0,1
APP03164,Omar Singh,919-53-9024,omar.singh410@example.com,9301 Lakeview Blvd,90258,1951-05-23,metro,150400.0,0.372,12.3,0,5.0,24600.0,32.2,0,1
APP03165,Omar Wilson,965-80-7488,omar.wilson690@example.com,8674 Pine Rd,90043,1975-12-09,metro,77600.0,0.307,3.4,0,2.1,24700.0,30.4,0,1
APP03166,Omar Lee,996-86-5035,omar.lee391@example.com,9981 Hillcrest Way,96120,1995-09-20,rural,59900.0,0.508,12.2,0,10.5,28300.0,76.3,1,0
APP03167,Maria Kim,902-26-7178,maria.kim89@example.com,4813 Pine Rd,91401,1971-05-01,metro,42700.0,0.365,9.0,0,3.4,22100.0,37.6,0,0
APP03168,Chloe Singh,975-70-8606,chloe.singh184@example.com,1761 Elm Dr,91852,2000-10-01,metro,83400.0,0.223,4.3,2,19.0,10800.0,37.9,0,1
APP03169,Mateo Johnson,956-51-3165,mateo.johnson206@example.com,9749 Hillcrest Way,90524,1982-09-09,metro,108800.0,0.511,11.2,3,3.8,20500.0,42.3,0,1
APP03170,Fatima Moore,955-65-7175,fatima.moore559@example.com,4055 Pine Rd,96082,1973-05-10,rural,128700.0,0.245,9.8,2,5.6,30700.0,70.0,0,1
APP03171,Mateo Smith,923-19-7426,mateo.smith645@example.com,6690 Oak St,91882,1978-05-09,metro,36700.0,0.27,5.9,0,7.1,22800.0,46.0,0,1
APP03172,Emma Taylor,965-59-6927,emma.taylor752@example.com,8177 Lakeview Blvd,91780,1982-06-17,metro,70900.0,0.463,15.9,1,4.0,32800.0,17.4,1,0
APP03173,Noah Lee,948-60-5773,noah.lee995@example.com,7523 Maple Ave,91001,1991-07-20,metro,37400.0,0.22,19.3,0,3.8,28900.0,26.2,0,1
APP03174,Olivia Clark,963-99-2819,olivia.clark122@example.com,3482 Oak St,95962,1982-01-02,rural,43700.0,0.286,2.7,1,5.0,14200.0,80.5,1,0
APP03175,Maria Moore,954-33-9267,maria.moore643@example.com,5038 Hillcrest Way,96092,1954-02-12,rural,,0.364,7.5,0,3.3,24900.0,97.5,1,0
APP03176,Maria Davis,942-84-7105,maria.davis445@example.com,379 Lakeview Blvd,90179,1951-10-18,metro,59200.0,0.181,1.1,0,8.1,25000.0,36.2,0,1
APP03177,Maria Singh,942-32-7366,maria.singh120@example.com,9077 Hillcrest Way,90208,1996-01-09,metro,36900.0,0.499,14.7,0,3.8,18900.0,27.1,0,0
APP03178,Chloe Chen,965-98-7883,chloe.chen300@example.com,2467 Maple Ave,91458,1994-10-09,metro,55700.0,0.442,13.5,2,13.7,19000.0,36.7,0,1
APP03179,Linh Smith,985-67-8361,linh.smith688@example.com,6127 Hillcrest Way,90917,1984-11-23,metro,58200.0,0.492,5.5,1,6.6,30700.0,42.7,0,0
APP03180,Daniel Kim,997-63-7858,daniel.kim232@example.com,4236 Pine Rd,91512,1958-10-22,metro,109800.0,0.447,5.9,0,3.4,22900.0,61.5,1,0
APP03181,Alex Singh,999-43-9216,alex.singh405@example.com,7177 Oak St,96033,1981-05-04,rural,32500.0,0.331,5.5,0,1.3,15300.0,84.8,1,0
APP03182,James Kim,958-15-8153,james.kim486@example.com,7805 Pine Rd,91187,1950-06-06,metro,43700.0,0.424,6.0,0,9.9,19000.0,56.3,1,0
APP03183,Chloe Lopez,915-31-7096,chloe.lopez774@example.com,3196 Lakeview Blvd,91541,1991-02-11,metro,51600.0,0.189,11.1,0,2.2,24300.0,35.6,0,1
APP03184,Kevin Ramirez,926-44-8099,kevin.ramirez726@example.com,2014 Pine Rd,90585,1997-10-26,metro,32700.0,0.4,3.7,2,3.9,18400.0,29.4,1,0
APP03185,James Hernandez,914-38-2026,james.hernandez201@example.com,4090 Pine Rd,91146,1981-01-16,metro,49300.0,0.557,8.7,0,8.2,16500.0,45.4,1,0
APP03186,Kevin Patel,919-73-4382,kevin.patel174@example.com,2608 Hillcrest Way,96174,1965-09-06,rural,106500.0,0.445,6.0,0,4.4,13700.0,80.9,0,0
APP03187,Ravi Moore,932-61-9201,ravi.moore291@example.com,7228 Cedar Ln,90361,2001-09-12,metro,121500.0,0.443,12.0,0,4.4,25700.0,47.1,0,1
APP03188,Linh Singh,996-13-5981,linh.singh507@example.com,4905 Lakeview Blvd,91630,1976-05-02,metro,88700.0,0.432,22.8,0,7.3,9700.0,23.8,1,0
APP03189,Daniel Martinez,911-83-3277,daniel.martinez60@example.com,4405 Hillcrest Way,95934,1974-02-02,rural,68700.0,0.353,7.9,0,15.4,23200.0,68.6,0,1
APP03190,Omar Taylor,999-50-5075,omar.taylor17@example.com,7909 Cedar Ln,90358,1997-01-10,metro,100800.0,0.331,15.8,0,13.0,24100.0,38.1,0,1
APP03191,Linh Lopez,979-98-3385,linh.lopez76@example.com,8153 Oak St,90865,1986-01-17,metro,66800.0,0.16,11.9,1,8.4,12500.0,34.8,0,1
APP03192,Kevin Taylor,969-78-2730,kevin.taylor570@example.com,710 Oak St,91499,1971-11-24,metro,58800.0,0.358,3.3,0,5.7,19400.0,44.5,1,0
APP03193,Daniel Hernandez,980-92-4960,daniel.hernandez978@example.com,8038 Elm Dr,96068,1959-08-03,rural,35900.0,0.449,4.5,1,6.4,15000.0,71.5,1,0
APP03194,Noah Brown,995-71-3316,noah.brown527@example.com,8957 Maple Ave,96102,1958-02-27,rural,114500.0,0.393,9.2,0,15.2,31600.0,76.6,0,1
APP03195,Fatima Singh,977-47-5245,fatima.singh517@example.com,8996 Oak St,95959,1995-04-21,rural,71800.0,0.399,8.2,0,5.7,8100.0,49.4,1,0
APP03196,Grace Nguyen,978-13-3544,grace.nguyen282@example.com,5230 Cedar Ln,90291,1957-09-18,metro,96100.0,0.298,0.6,0,26.6,20500.0,38.5,0,1
APP03197,Carlos Patel,971-14-3601,carlos.patel991@example.com,4622 Maple Ave,90041,1990-08-20,metro,63300.0,0.359,12.2,0,13.1,22200.0,43.4,1,0
APP03198,Kevin Kim,915-17-2764,kevin.kim427@example.com,3937 Hillcrest Way,90705,1950-05-15,metro,33000.0,0.215,3.0,1,8.9,29500.0,43.8,1,0
APP03199,Maria Patel,956-85-7786,maria.patel94@example.com,7044 Hillcrest Way,90819,1979-09-15,metro,56000.0,0.423,10.1,0,2.6,26500.0,39.9,0,1
APP03200,Chloe Kim,986-23-8356,chloe.kim579@example.com,8393 Cedar Ln,90783,1961-07-18,metro,130600.0,0.343,19.9,0,,15700.0,31.7,0,1
APP03201,Grace Clark,922-28-1777,grace.clark830@example.com,9900 Hillcrest Way,90315,1982-02-07,metro,87500.0,0.205,4.6,0,9.0,26000.0,45.8,0,1
APP03202,Chloe Moore,931-30-8822,chloe.moore307@example.com,5962 Oak St,90684,1971-09-24,metro,68800.0,0.665,14.3,0,4.5,33200.0,35.0,1,0
APP03203,Omar Moore,936-14-1475,omar.moore309@example.com,8573 Oak St,91929,1956-03-04,metro,44100.0,0.513,18.5,0,12.2,20600.0,35.1,1,0
APP03204,Priya Ramirez,915-85-9173,priya.ramirez898@example.com,4467 Oak St,96058,1968-04-01,rural,78000.0,0.296,22.0,0,3.6,27600.0,68.4,0,1
APP03205,Maria Hernandez,908-79-9471,maria.hernandez204@example.com,6570 Elm Dr,90184,1989-01-09,metro,75800.0,0.272,18.7,1,6.2,12800.0,35.1,1,1
APP03206,Alex Davis,953-50-3117,alex.davis628@example.com,9107 Maple Ave,91579,1959-11-05,metro,124500.0,0.245,8.4,0,6.7,24000.0,34.5,0,1
APP03207,Daniel Martinez,993-21-4177,daniel.martinez358@example.com,9165 Lakeview Blvd,91226,1975-10-10,metro,60500.0,0.171,10.3,1,0.9,2000.0,39.1,0,1
APP03208,Chloe Kim,907-19-4609,chloe.kim902@example.com,8523 Lakeview Blvd,90611,1991-08-25,metro,129100.0,0.184,10.5,0,12.4,9700.0,32.7,0,1
APP03209,Alex Davis,959-23-3739,alex.davis759@example.com,7048 Oak St,96018,1973-08-16,rural,51600.0,0.405,14.7,1,3.1,28000.0,88.1,1,0
APP03210,Kevin Lee,983-48-1914,kevin.lee576@example.com,7870 Lakeview Blvd,90251,1967-03-06,metro,128800.0,0.32,6.0,2,1.5,25700.0,33.0,0,1
APP03211,Olivia Clark,982-81-4488,olivia.clark569@example.com,8600 Cedar Ln,95967,1994-09-25,rural,21500.0,0.224,10.4,1,2.3,14300.0,69.9,1,0
APP03212,Ravi Davis,973-77-4786,ravi.davis268@example.com,1824 Pine Rd,95917,1991-06-27,rural,184900.0,0.41,13.4,0,5.9,28300.0,84.3,0,1
APP03213,Alex Patel,901-84-9548,alex.patel133@example.com,8500 Elm Dr,90228,1977-09-18,metro,51400.0,0.332,12.2,0,11.0,17400.0,46.1,0,1
APP03214,Maria Garcia,973-57-4199,maria.garcia371@example.com,7476 Elm Dr,90393,1964-04-25,metro,119600.0,0.306,4.6,2,7.4,15900.0,49.3,1,0
APP03215,Omar Smith,988-63-8113,omar.smith588@example.com,38 Elm Dr,96004,1956-07-26,rural,64500.0,0.02,13.4,1,,29000.0,66.7,0,1
APP03216,Alex Patel,950-31-1292,alex.patel304@example.com,5022 Cedar Ln,96056,1986-11-14,rural,49600.0,0.556,4.9,0,5.4,14000.0,69.5,0,0
APP03217,Emma Kim,964-86-8788,emma.kim972@example.com,5874 Maple Ave,96087,1995-05-01,rural,62900.0,0.377,10.7,0,2.2,9500.0,76.0,1,0
APP03218,Mateo Garcia,956-21-5455,mateo.garcia501@example.com,8385 Elm Dr,95952,1960-11-30,rural,49700.0,0.484,2.8,0,16.5,7900.0,66.9,1,0
APP03219,Ravi Patel,964-62-9418,ravi.patel403@example.com,2199 Cedar Ln,90081,1960-04-20,metro,55300.0,0.481,13.4,0,5.3,31700.0,52.8,1,0
APP03220,Chloe Chen,913-85-2255,chloe.chen643@example.com,7256 Cedar Ln,90703,1963-06-29,metro,52200.0,0.24,3.5,0,6.9,27900.0,30.0,1,0
APP03221,Fatima Garcia,923-62-8313,fatima.garcia50@example.com,7103 Oak St,96120,1974-01-28,rural,50600.0,0.357,23.1,0,7.7,14000.0,78.7,1,0
APP03222,Grace Moore,993-74-2343,grace.moore17@example.com,9856 Oak St,90751,1981-09-30,metro,53300.0,0.263,13.0,1,3.4,13200.0,35.7,0,1
APP03223,Alex Lopez,928-41-3350,alex.lopez497@example.com,8209 Maple Ave,91621,1953-11-13,metro,56400.0,0.419,10.8,0,8.6,20000.0,34.0,0,1
APP03224,Olivia Garcia,941-60-1346,olivia.garcia981@example.com,4185 Cedar Ln,91022,1965-09-09,metro,29600.0,0.083,29.6,2,2.5,7400.0,34.9,0,1
APP03225,Chloe Brown,996-69-5799,chloe.brown880@example.com,7999 Oak St,90258,1995-08-05,metro,,0.331,8.0,0,8.2,34900.0,37.3,0,1
APP03226,Alex Lopez,961-86-5704,alex.lopez366@example.com,6556 Hillcrest Way,96146,1985-07-15,rural,98900.0,0.403,8.5,1,3.6,16300.0,72.7,1,0
APP03227,Alex Patel,952-72-8366,alex.patel780@example.com,9563 Pine Rd,91044,1956-03-13,metro,29500.0,0.524,9.5,1,3.9,34600.0,19.7,0,0
APP03228,Kevin Davis,978-37-5854,kevin.davis591@example.com,717 Pine Rd,95939,1992-06-29,rural,79400.0,0.12,7.8,0,4.4,15200.0,79.7,0,1
APP03229,Linh Nguyen,961-98-4569,linh.nguyen318@example.com,6727 Lakeview Blvd,91817,1968-09-13,metro,70400.0,0.663,4.1,0,2.6,18900.0,29.6,1,0
APP03230,Priya Taylor,989-97-8677,priya.taylor625@example.com,1852 Maple Ave,90966,1968-06-21,metro,73800.0,0.213,1.6,1,8.1,16700.0,38.5,1,0
APP03231,Chloe Taylor,963-73-8551,chloe.taylor480@example.com,281 Oak St,91205,1955-07-22,metro,50400.0,0.416,6.9,0,4.3,21400.0,37.4,1,0
APP03232,Daniel Davis,915-76-1829,daniel.davis828@example.com,9915 Elm Dr,96178,1951-06-17,rural,90900.0,0.546,9.8,0,11.5,22300.0,77.0,1,0
APP03233,Aisha Nguyen,954-66-9393,aisha.nguyen442@example.com,7064 Oak St,91003,1996-03-01,metro,54000.0,0.233,4.9,0,5.3,9900.0,20.4,1,1
APP03234,Kevin Martinez,972-71-4905,kevin.martinez114@example.com,7243 Cedar Ln,91020,1967-05-22,metro,66900.0,0.408,6.1,1,18.7,31200.0,32.6,0,0
APP03235,Aisha Hernandez,961-20-3831,aisha.hernandez142@example.com,2017 Hillcrest Way,90896,1984-12-31,metro,125000.0,0.484,15.1,0,,8000.0,35.7,0,1
APP03236,Sofia Clark,996-78-9808,sofia.clark410@example.com,1100 Cedar Ln,91952,1999-01-14,metro,42100.0,0.449,13.7,0,9.6,16600.0,26.6,1,0
APP03237,Chloe Clark,943-77-3468,chloe.clark142@example.com,3047 Pine Rd,95905,1999-08-19,rural,91400.0,0.272,15.0,1,2.1,19700.0,77.8,1,0
APP03238,Sofia Davis,926-56-7391,sofia.davis318@example.com,8469 Elm Dr,91068,1978-02-19,metro,51100.0,0.155,2.4,0,0.2,18900.0,30.1,0,1
APP03239,Hiro Singh,902-54-2887,hiro.singh806@example.com,4614 Hillcrest Way,91576,1996-02-22,metro,39000.0,0.2,9.2,1,5.0,29000.0,35.2,0,1
APP03240,Kevin Clark,943-65-2814,kevin.clark455@example.com,615 Elm Dr,96073,1960-11-06,rural,70200.0,0.319,12.8,1,7.9,14500.0,79.9,0,1
APP03241,Grace Taylor,958-16-8441,grace.taylor155@example.com,7807 Oak St,95904,1997-10-25,rural,74400.0,0.369,13.3,0,0.7,18100.0,56.7,1,0
APP03242,Kevin Clark,921-37-7455,kevin.clark998@example.com,5529 Lakeview Blvd,95925,1997-09-18,rural,45800.0,0.41,14.4,0,15.8,30600.0,50.4,1,0
APP03243,Kevin Brown,989-92-5046,kevin.brown784@example.com,5708 Cedar Ln,91155,1997-04-20,metro,55600.0,0.271,20.2,1,6.5,16300.0,51.4,0,1
APP03244,Kevin Kim,964-70-1570,kevin.kim438@example.com,9049 Elm Dr,91082,1955-11-19,metro,53000.0,0.329,10.2,0,3.6,28800.0,24.5,1,0
APP03245,James Lee,948-13-5948,james.lee596@example.com,4652 Hillcrest Way,95945,1962-07-02,rural,36600.0,0.149,3.8,0,9.5,31400.0,80.0,1,0
APP03246,Priya Moore,991-64-4372,priya.moore685@example.com,3848 Hillcrest Way,91860,1988-10-03,metro,,0.318,8.0,0,5.1,24200.0,27.3,0,1
APP03247,Kevin Nguyen,944-38-2933,kevin.nguyen952@example.com,1488 Oak St,91364,1984-11-26,metro,128800.0,0.38,2.9,1,1.9,11800.0,49.8,0,1
APP03248,Alex Ali,993-77-9143,alex.ali558@example.com,1414 Oak St,91889,1962-10-16,metro,78500.0,0.356,7.1,0,1.2,22200.0,36.2,1,0
APP03249,Mateo Patel,966-36-6750,mateo.patel693@example.com,5879 Pine Rd,96008,1989-12-04,rural,45100.0,0.343,5.5,0,1.4,22000.0,62.3,1,0
APP03250,Mateo Patel,911-41-6656,mateo.patel425@example.com,2734 Maple Ave,90133,1951-12-29,metro,44100.0,0.255,10.4,0,22.2,9700.0,31.8,0,1
APP03251,Grace Hernandez,945-24-3237,grace.hernandez784@example.com,5637 Hillcrest Way,90910,1964-07-30,metro,134500.0,0.331,5.6,0,17.0,36700.0,54.3,0,1
APP03252,Linh Brown,914-59-3196,linh.brown277@example.com,7850 Oak St,90656,1986-12-27,metro,55300.0,0.286,8.6,0,5.4,39600.0,29.9,1,0
APP03253,Kevin Ramirez,911-26-1636,kevin.ramirez802@example.com,5929 Cedar Ln,90601,1977-04-05,metro,40600.0,0.374,6.8,1,6.8,27200.0,32.1,1,0
APP03254,Noah Lopez,991-73-5602,noah.lopez799@example.com,1960 Cedar Ln,91716,1961-03-31,metro,54500.0,0.229,17.8,1,1.6,21700.0,29.4,0,1
APP03255,Carlos Taylor,985-14-5684,carlos.taylor664@example.com,7026 Pine Rd,96195,1991-12-29,rural,69000.0,0.113,8.7,0,1.1,8000.0,83.0,0,1
APP03256,Grace Singh,913-16-9248,grace.singh99@example.com,1572 Oak St,91225,1966-09-21,metro,64200.0,0.511,4.9,0,4.7,26600.0,23.6,1,0
APP03257,Hiro Nguyen,905-80-2289,hiro.nguyen358@example.com,2362 Maple Ave,91557,1982-11-23,metro,61900.0,0.086,5.7,0,7.9,28200.0,32.0,0,1
APP03258,Alex Johnson,964-43-5621,alex.johnson11@example.com,6525 Oak St,90888,1975-06-21,metro,85600.0,0.285,23.5,0,4.6,27600.0,35.9,0,1
APP03259,Linh Lee,914-16-4387,linh.lee408@example.com,5618 Lakeview Blvd,90866,1958-10-19,metro,76300.0,0.235,15.2,0,,17500.0,26.6,0,1
APP03260,Olivia Singh,988-72-6257,olivia.singh760@example.com,3388 Cedar Ln,90081,1990-10-12,metro,39800.0,0.346,8.0,1,5.7,23300.0,26.8,0,1
APP03261,Priya Nguyen,993-38-8323,priya.nguyen671@example.com,5827 Hillcrest Way,90986,1978-08-20,metro,71500.0,0.428,16.7,0,11.2,18600.0,32.4,0,0
APP03262,Kevin Lopez,927-50-6840,kevin.lopez468@example.com,1662 Oak St,91254,1994-01-06,metro,52400.0,0.392,7.6,1,7.7,22000.0,43.3,1,0
APP03263,Aisha Chen,938-63-7783,aisha.chen699@example.com,2893 Elm Dr,96149,1955-06-03,rural,50100.0,0.314,9.4,1,4.2,21900.0,78.4,1,0
APP03264,Kevin Moore,915-71-9593,kevin.moore560@example.com,6785 Elm Dr,91523,1995-09-20,metro,54200.0,0.505,15.1,2,4.4,36700.0,23.1,0,0
APP03265,Grace Brown,992-58-2335,grace.brown402@example.com,2082 Pine Rd,90168,1960-01-31,metro,28700.0,0.642,5.1,0,15.3,18700.0,26.9,1,0
APP03266,Priya Chen,929-88-7132,priya.chen889@example.com,641 Elm Dr,91313,1952-04-10,metro,99700.0,0.224,3.3,4,2.2,32400.0,30.2,1,0
